cancer,cancer_label,volume,sex,per1,per2,country_code,country_label,cases,py,asr,rank
37,Multiple myeloma,1,2,1960,1962,84006,"USA, Connecticut",94,3977580,1.83,21
6,Oesophagus,1,2,1960,1962,84006,"USA, Connecticut",53,3977580,0.99,22
11,Liver,1,2,1960,1962,84006,"USA, Connecticut",54,3977580,0.99,23
17,Bone,1,2,1960,1962,84006,"USA, Connecticut",39,3977580,0.89,24
8,Small intestine,1,2,1960,1962,84006,"USA, Connecticut",38,3977580,0.73,25
34,Other endocrine,1,2,1960,1962,84006,"USA, Connecticut",27,3977580,0.62,26
15,Larynx,1,2,1960,1962,84006,"USA, Connecticut",28,3977580,0.59,27
31,Eye,1,2,1960,1962,84006,"USA, Connecticut",24,3977580,0.49,28
14,Nose sinuses etc.,1,2,1960,1962,84006,"USA, Connecticut",23,3977580,0.46,29
26,Penis,1,2,1960,1962,84006,"USA, Connecticut",0,3977580,0,30
27,Prostate,1,2,1960,1962,84006,"USA, Connecticut",0,3977580,0,31
28,Testis,1,2,1960,1962,84006,"USA, Connecticut",0,3977580,0,32
21,Breast,1,2,1960,1963,84020,"USA, Hawaii",358,1178440,37.16,1
22,Cervix uteri,1,2,1960,1963,84020,"USA, Hawaii",380,1178440,35.39,2
52,Colorectum,1,2,1960,1963,84020,"USA, Hawaii",201,1178440,23.48,3
7,Stomach,1,2,1960,1963,84020,"USA, Hawaii",145,1178440,16.02,4
23,Corpus uteri,1,2,1960,1963,84020,"USA, Hawaii",119,1178440,12.92,5
16,Lung (incl. trachea and bronchus),1,2,1960,1963,84020,"USA, Hawaii",80,1178440,9.49,6
33,Thyroid,1,2,1960,1963,84020,"USA, Hawaii",78,1178440,6.87,7
24,Ovary etc.,1,2,1960,1963,84020,"USA, Hawaii",62,1178440,6.63,8
13,Pancreas,1,2,1960,1963,84020,"USA, Hawaii",41,1178440,5.19,9
38,Leukaemia,1,2,1960,1963,84020,"USA, Hawaii",54,1178440,5.12,10
51,"Lip, oral cavity and pharynx",1,2,1960,1963,84020,"USA, Hawaii",38,1178440,4.13,11
12,Gallbladder etc.,1,2,1960,1963,84020,"USA, Hawaii",28,1178440,3.5,12
36,Non-Hodgkin lymphoma,1,2,1960,1963,84020,"USA, Hawaii",27,1178440,2.98,13
29,Kidney,1,2,1960,1963,84020,"USA, Hawaii",21,1178440,2.48,14
32,"Brain, central nervous system",1,2,1960,1963,84020,"USA, Hawaii",23,1178440,2.16,15
11,Liver,1,2,1960,1963,84020,"USA, Hawaii",14,1178440,1.76,16
30,Bladder,1,2,1960,1963,84020,"USA, Hawaii",16,1178440,1.66,17
35,Hodgkin lymphoma,1,2,1960,1963,84020,"USA, Hawaii",14,1178440,1.52,18
15,Larynx,1,2,1960,1963,84020,"USA, Hawaii",9,1178440,1.14,19
20,Connective tissue,1,2,1960,1963,84020,"USA, Hawaii",11,1178440,1.05,20
25,Other female genital organs,1,2,1960,1963,84020,"USA, Hawaii",9,1178440,0.98,21
37,Multiple myeloma,1,2,1960,1963,84020,"USA, Hawaii",7,1178440,0.93,22
18,Melanoma of skin,1,2,1960,1963,84020,"USA, Hawaii",9,1178440,0.77,23
6,Oesophagus,1,2,1960,1963,84020,"USA, Hawaii",3,1178440,0.41,24
34,Other endocrine,1,2,1960,1963,84020,"USA, Hawaii",5,1178440,0.38,25
8,Small intestine,1,2,1960,1963,84020,"USA, Hawaii",3,1178440,0.37,26
14,Nose sinuses etc.,1,2,1960,1963,84020,"USA, Hawaii",4,1178440,0.37,27
17,Bone,1,2,1960,1963,84020,"USA, Hawaii",4,1178440,0.36,28
31,Eye,1,2,1960,1963,84020,"USA, Hawaii",1,1178440,0.08,29
27,Prostate,1,2,1960,1963,84020,"USA, Hawaii",0,1178440,0,30
28,Testis,1,2,1960,1963,84020,"USA, Hawaii",0,1178440,0,31
26,Penis,1,2,1960,1963,84020,"USA, Hawaii",0,1178440,0,32
27,Prostate,11,1,2008,2012,124,Canada,88923,64630639,83.75107,1
52,Colorectum,11,1,2008,2012,124,Canada,44141,64630639,40.08657,2
16,Lung (incl. trachea and bronchus),11,1,2008,2012,124,Canada,43382,64630639,38.2443,3
30,Bladder,11,1,2008,2012,124,Canada,19652,64630639,16.78772,4
36,Non-Hodgkin lymphoma,11,1,2008,2012,124,Canada,14052,64630639,13.71394,5
29,Kidney,11,1,2008,2012,124,Canada,13217,64630639,12.78696,6
18,Melanoma of skin,11,1,2008,2012,124,Canada,12880,64630639,12.46457,7
38,Leukaemia,11,1,2008,2012,124,Canada,11804,64630639,12.31891,8
51,"Lip, oral cavity and pharynx",11,1,2008,2012,124,Canada,10266,64630639,10.12777,9
13,Pancreas,11,1,2008,2012,124,Canada,7533,64630639,6.761102,10
32,"Brain, central nervous system",11,1,2008,2012,124,Canada,5500,64630639,6.563183,11
7,Stomach,11,1,2008,2012,124,Canada,7232,64630639,6.474359,12
11,Liver,11,1,2008,2012,124,Canada,5982,64630639,5.683265,13
28,Testis,11,1,2008,2012,124,Canada,3763,64630639,5.478011,14
33,Thyroid,11,1,2008,2012,124,Canada,4632,64630639,5.235414,15
37,Multiple myeloma,11,1,2008,2012,124,Canada,5512,64630639,4.930499,16
6,Oesophagus,11,1,2008,2012,124,Canada,5336,64630639,4.914753,17
15,Larynx,11,1,2008,2012,124,Canada,3112,64630639,2.904028,18
20,Connective tissue,11,1,2008,2012,124,Canada,2655,64630639,2.849428,19
35,Hodgkin lymphoma,11,1,2008,2012,124,Canada,1880,64630639,2.61779,20
12,Gallbladder etc.,11,1,2008,2012,124,Canada,2192,64630639,1.908458,21
8,Small intestine,11,1,2008,2012,124,Canada,1596,64630639,1.502068,22
17,Bone,11,1,2008,2012,124,Canada,774,64630639,1.055984,23
31,Eye,11,1,2008,2012,124,Canada,691,64630639,0.7828512,24
21,Breast,11,1,2008,2012,124,Canada,711,64630639,0.6472158,25
34,Other endocrine,11,1,2008,2012,124,Canada,360,64630639,0.607979,26
26,Penis,11,1,2008,2012,124,Canada,622,64630639,0.5570944,27
14,Nose sinuses etc.,11,1,2008,2012,124,Canada,504,64630639,0.4966963,28
24,Ovary etc.,11,1,2008,2012,124,Canada,0,64630639,0,29
22,Cervix uteri,11,1,2008,2012,124,Canada,0,64630639,0,30
25,Other female genital organs,11,1,2008,2012,124,Canada,0,64630639,0,31
23,Corpus uteri,11,1,2008,2012,124,Canada,0,64630639,0,32
27,Prostate,11,1,2008,2012,17001,"Colombia, Cali",2937,5367576,60.12399,1
7,Stomach,11,1,2008,2012,17001,"Colombia, Cali",1041,5367576,20.2654,2
52,Colorectum,11,1,2008,2012,17001,"Colombia, Cali",879,5367576,17.19656,3
16,Lung (incl. trachea and bronchus),11,1,2008,2012,17001,"Colombia, Cali",697,5367576,13.8774,4
36,Non-Hodgkin lymphoma,11,1,2008,2012,17001,"Colombia, Cali",486,5367576,9.348239,5
38,Leukaemia,11,1,2008,2012,17001,"Colombia, Cali",430,5367576,8.297722,6
30,Bladder,11,1,2008,2012,17001,"Colombia, Cali",319,5367576,6.301667,7
51,"Lip, oral cavity and pharynx",11,1,2008,2012,17001,"Colombia, Cali",278,5367576,5.43178,8
32,"Brain, central nervous system",11,1,2008,2012,17001,"Colombia, Cali",271,5367576,5.18948,9
29,Kidney,11,1,2008,2012,17001,"Colombia, Cali",254,5367576,5.181522,10
11,Liver,11,1,2008,2012,17001,"Colombia, Cali",249,5367576,4.963346,11
13,Pancreas,11,1,2008,2012,17001,"Colombia, Cali",222,5367576,4.39976,12
15,Larynx,11,1,2008,2012,17001,"Colombia, Cali",201,5367576,4.023679,13
37,Multiple myeloma,11,1,2008,2012,17001,"Colombia, Cali",178,5367576,3.506,14
33,Thyroid,11,1,2008,2012,17001,"Colombia, Cali",173,5367576,3.201904,15
18,Melanoma of skin,11,1,2008,2012,17001,"Colombia, Cali",151,5367576,2.939175,16
20,Connective tissue,11,1,2008,2012,17001,"Colombia, Cali",136,5367576,2.596676,17
28,Testis,11,1,2008,2012,17001,"Colombia, Cali",154,5367576,2.58789,18
12,Gallbladder etc.,11,1,2008,2012,17001,"Colombia, Cali",119,5367576,2.343431,19
6,Oesophagus,11,1,2008,2012,17001,"Colombia, Cali",90,5367576,1.734474,20
35,Hodgkin lymphoma,11,1,2008,2012,17001,"Colombia, Cali",91,5367576,1.677046,21
17,Bone,11,1,2008,2012,17001,"Colombia, Cali",85,5367576,1.560188,22
26,Penis,11,1,2008,2012,17001,"Colombia, Cali",74,5367576,1.345089,23
31,Eye,11,1,2008,2012,17001,"Colombia, Cali",46,5367576,0.896804,24
8,Small intestine,11,1,2008,2012,17001,"Colombia, Cali",39,5367576,0.7461843,25
14,Nose sinuses etc.,11,1,2008,2012,17001,"Colombia, Cali",39,5367576,0.7024736,26
21,Breast,11,1,2008,2012,17001,"Colombia, Cali",26,5367576,0.4810653,27
34,Other endocrine,11,1,2008,2012,17001,"Colombia, Cali",22,5367576,0.4394824,28
24,Ovary etc.,11,1,2008,2012,17001,"Colombia, Cali",0,5367576,0,29
23,Corpus uteri,11,1,2008,2012,17001,"Colombia, Cali",0,5367576,0,30
22,Cervix uteri,11,1,2008,2012,17001,"Colombia, Cali",0,5367576,0,31
25,Other female genital organs,11,1,2008,2012,17001,"Colombia, Cali",0,5367576,0,32
27,Prostate,11,1,2008,2012,20800,Denmark,22283,13735532,82.4451,1
52,Colorectum,11,1,2008,2012,20800,Denmark,11418,13735532,42.52696,2
16,Lung (incl. trachea and bronchus),11,1,2008,2012,20800,Denmark,11498,13735532,42.52107,3
18,Melanoma of skin,11,1,2008,2012,20800,Denmark,4523,13735532,20.66801,4
30,Bladder,11,1,2008,2012,20800,Denmark,5574,13735532,20.19606,5
51,"Lip, oral cavity and pharynx",11,1,2008,2012,20800,Denmark,3092,13735532,13.6216,6
36,Non-Hodgkin lymphoma,11,1,2008,2012,20800,Denmark,3005,13735532,12.90251,7
38,Leukaemia,11,1,2008,2012,20800,Denmark,2546,13735532,11.39359,8
29,Kidney,11,1,2008,2012,20800,Denmark,2697,13735532,11.30359,9
28,Testis,11,1,2008,2012,20800,Denmark,1477,13735532,10.2262,10
13,Pancreas,11,1,2008,2012,20800,Denmark,2477,13735532,9.44157,11
6,Oesophagus,11,1,2008,2012,20800,Denmark,1772,13735532,6.962521,12
7,Stomach,11,1,2008,2012,20800,Denmark,1820,13735532,6.948561,13
32,"Brain, central nervous system",11,1,2008,2012,20800,Denmark,1362,13735532,6.377761,14
11,Liver,11,1,2008,2012,20800,Denmark,1236,13735532,4.97012,15
15,Larynx,11,1,2008,2012,20800,Denmark,1093,13735532,4.461825,16
37,Multiple myeloma,11,1,2008,2012,20800,Denmark,1061,13735532,4.014504,17
20,Connective tissue,11,1,2008,2012,20800,Denmark,766,13735532,3.818019,18
35,Hodgkin lymphoma,11,1,2008,2012,20800,Denmark,385,13735532,2.417813,19
33,Thyroid,11,1,2008,2012,20800,Denmark,318,13735532,1.687604,20
12,Gallbladder etc.,11,1,2008,2012,20800,Denmark,447,13735532,1.648653,21
8,Small intestine,11,1,2008,2012,20800,Denmark,311,13735532,1.215514,22
26,Penis,11,1,2008,2012,20800,Denmark,293,13735532,1.129283,23
31,Eye,11,1,2008,2012,20800,Denmark,210,13735532,1.011221,24
17,Bone,11,1,2008,2012,20800,Denmark,148,13735532,0.9678469,25
14,Nose sinuses etc.,11,1,2008,2012,20800,Denmark,217,13735532,0.9028968,26
21,Breast,11,1,2008,2012,20800,Denmark,154,13735532,0.5801148,27
34,Other endocrine,11,1,2008,2012,20800,Denmark,63,13735532,0.4790788,28
23,Corpus uteri,11,1,2008,2012,20800,Denmark,0,13735532,0,29
25,Other female genital organs,11,1,2008,2012,20800,Denmark,0,13735532,0,30
22,Cervix uteri,11,1,2008,2012,20800,Denmark,0,13735532,0,31
24,Ovary etc.,11,1,2008,2012,20800,Denmark,0,13735532,0,32
27,Prostate,11,1,2008,2012,37600,Israel,12951,18845382,59.20984,1
52,Colorectum,11,1,2008,2012,37600,Israel,8330,18845382,36.14596,2
16,Lung (incl. trachea and bronchus),11,1,2008,2012,37600,Israel,7129,18845382,31.96677,3
30,Bladder,11,1,2008,2012,37600,Israel,6197,18845382,26.51834,4
36,Non-Hodgkin lymphoma,11,1,2008,2012,37600,Israel,3583,18845382,16.70952,5
29,Kidney,11,1,2008,2012,37600,Israel,2764,18845382,12.94008,6
18,Melanoma of skin,11,1,2008,2012,37600,Israel,2525,18845382,11.71903,7
38,Leukaemia,11,1,2008,2012,37600,Israel,2263,18845382,10.33999,8
7,Stomach,11,1,2008,2012,37600,Israel,2233,18845382,9.598901,9
13,Pancreas,11,1,2008,2012,37600,Israel,2141,18845382,9.132883,10
32,"Brain, central nervous system",11,1,2008,2012,37600,Israel,1267,18845382,6.250945,11
37,Multiple myeloma,11,1,2008,2012,37600,Israel,1353,18845382,5.931481,12
33,Thyroid,11,1,2008,2012,37600,Israel,1130,18845382,5.716888,13
51,"Lip, oral cavity and pharynx",11,1,2008,2012,37600,Israel,1119,18845382,5.155096,14
15,Larynx,11,1,2008,2012,37600,Israel,917,18845382,4.276827,15
28,Testis,11,1,2008,2012,37600,Israel,771,18845382,3.969825,16
11,Liver,11,1,2008,2012,37600,Israel,782,18845382,3.517486,17
35,Hodgkin lymphoma,11,1,2008,2012,37600,Israel,639,18845382,3.308784,18
20,Connective tissue,11,1,2008,2012,37600,Israel,594,18845382,2.801549,19
6,Oesophagus,11,1,2008,2012,37600,Israel,406,18845382,1.675601,20
12,Gallbladder etc.,11,1,2008,2012,37600,Israel,359,18845382,1.523475,21
17,Bone,11,1,2008,2012,37600,Israel,257,18845382,1.344269,22
21,Breast,11,1,2008,2012,37600,Israel,237,18845382,1.013846,23
8,Small intestine,11,1,2008,2012,37600,Israel,208,18845382,0.9696914,24
31,Eye,11,1,2008,2012,37600,Israel,164,18845382,0.8098212,25
14,Nose sinuses etc.,11,1,2008,2012,37600,Israel,104,18845382,0.5013878,26
34,Other endocrine,11,1,2008,2012,37600,Israel,89,18845382,0.4823861,27
26,Penis,11,1,2008,2012,37600,Israel,37,18845382,0.1704963,28
23,Corpus uteri,11,1,2008,2012,37600,Israel,0,18845382,0,29
25,Other female genital organs,11,1,2008,2012,37600,Israel,0,18845382,0,30
24,Ovary etc.,11,1,2008,2012,37600,Israel,0,18845382,0,31
22,Cervix uteri,11,1,2008,2012,37600,Israel,0,18845382,0,32
7,Stomach,11,1,2008,2010,39203,"Japan, Miyagi Prefecture",5228,3425363,62.93715,1
52,Colorectum,11,1,2008,2010,39203,"Japan, Miyagi Prefecture",3678,3425363,46.56298,2
16,Lung (incl. trachea and bronchus),11,1,2008,2010,39203,"Japan, Miyagi Prefecture",3915,3425363,44.17251,3
27,Prostate,11,1,2008,2010,39203,"Japan, Miyagi Prefecture",3661,3425363,42.0046,4
6,Oesophagus,11,1,2008,2010,39203,"Japan, Miyagi Prefecture",1154,3425363,14.33539,5
30,Bladder,11,1,2008,2010,39203,"Japan, Miyagi Prefecture",1125,3425363,13.62348,6
11,Liver,11,1,2008,2010,39203,"Japan, Miyagi Prefecture",1106,3425363,13.57862,7
29,Kidney,11,1,2008,2010,39203,"Japan, Miyagi Prefecture",751,3425363,10.44435,8
13,Pancreas,11,1,2008,2010,39203,"Japan, Miyagi Prefecture",872,3425363,10.28575,9
51,"Lip, oral cavity and pharynx",11,1,2008,2010,39203,"Japan, Miyagi Prefecture",609,3425363,8.59707,10
36,Non-Hodgkin lymphoma,11,1,2008,2010,39203,"Japan, Miyagi Prefecture",583,3425363,7.931693,11
12,Gallbladder etc.,11,1,2008,2010,39203,"Japan, Miyagi Prefecture",661,3425363,7.039392,12
38,Leukaemia,11,1,2008,2010,39203,"Japan, Miyagi Prefecture",329,3425363,6.150516,13
33,Thyroid,11,1,2008,2010,39203,"Japan, Miyagi Prefecture",185,3425363,2.957136,14
32,"Brain, central nervous system",11,1,2008,2010,39203,"Japan, Miyagi Prefecture",144,3425363,2.915237,15
15,Larynx,11,1,2008,2010,39203,"Japan, Miyagi Prefecture",211,3425363,2.592613,16
28,Testis,11,1,2008,2010,39203,"Japan, Miyagi Prefecture",91,3425363,2.524714,17
37,Multiple myeloma,11,1,2008,2010,39203,"Japan, Miyagi Prefecture",186,3425363,2.09626,18
20,Connective tissue,11,1,2008,2010,39203,"Japan, Miyagi Prefecture",102,3425363,1.719328,19
8,Small intestine,11,1,2008,2010,39203,"Japan, Miyagi Prefecture",82,3425363,1.070956,20
14,Nose sinuses etc.,11,1,2008,2010,39203,"Japan, Miyagi Prefecture",74,3425363,0.9952854,21
34,Other endocrine,11,1,2008,2010,39203,"Japan, Miyagi Prefecture",26,3425363,0.7349239,22
35,Hodgkin lymphoma,11,1,2008,2010,39203,"Japan, Miyagi Prefecture",28,3425363,0.7121475,23
17,Bone,11,1,2008,2010,39203,"Japan, Miyagi Prefecture",33,3425363,0.6998315,24
18,Melanoma of skin,11,1,2008,2010,39203,"Japan, Miyagi Prefecture",41,3425363,0.5900457,25
21,Breast,11,1,2008,2010,39203,"Japan, Miyagi Prefecture",28,3425363,0.3384777,26
31,Eye,11,1,2008,2010,39203,"Japan, Miyagi Prefecture",7,3425363,0.3131123,27
26,Penis,11,1,2008,2010,39203,"Japan, Miyagi Prefecture",21,3425363,0.1967209,28
24,Ovary etc.,11,1,2008,2010,39203,"Japan, Miyagi Prefecture",0,3425363,0,29
23,Corpus uteri,11,1,2008,2010,39203,"Japan, Miyagi Prefecture",0,3425363,0,30
25,Other female genital organs,11,1,2008,2010,39203,"Japan, Miyagi Prefecture",0,3425363,0,31
22,Cervix uteri,11,1,2008,2010,39203,"Japan, Miyagi Prefecture",0,3425363,0,32
27,Prostate,11,1,2008,2012,55400,New Zealand,15628,10697835,94.30912,1
52,Colorectum,11,1,2008,2012,55400,New Zealand,7645,10697835,43.37305,2
18,Melanoma of skin,11,1,2008,2012,55400,New Zealand,6059,10697835,37.29813,3
16,Lung (incl. trachea and bronchus),11,1,2008,2012,55400,New Zealand,5307,10697835,29.49646,4
36,Non-Hodgkin lymphoma,11,1,2008,2012,55400,New Zealand,2112,10697835,13.10163,5
38,Leukaemia,11,1,2008,2012,55400,New Zealand,1733,10697835,11.66836,6
29,Kidney,11,1,2008,2012,55400,New Zealand,1849,10697835,11.39929,7
51,"Lip, oral cavity and pharynx",11,1,2008,2012,55400,New Zealand,1302,10697835,8.400263,8
7,Stomach,11,1,2008,2012,55400,New Zealand,1208,10697835,7.036739,9
28,Testis,11,1,2008,2012,55400,New Zealand,775,10697835,6.927055,10
13,Pancreas,11,1,2008,2012,55400,New Zealand,1198,10697835,6.689288,11
30,Bladder,11,1,2008,2012,55400,New Zealand,1252,10697835,6.556214,12
32,"Brain, central nervous system",11,1,2008,2012,55400,New Zealand,885,10697835,6.35708,13
11,Liver,11,1,2008,2012,55400,New Zealand,992,10697835,6.194267,14
37,Multiple myeloma,11,1,2008,2012,55400,New Zealand,986,10697835,5.581613,15
6,Oesophagus,11,1,2008,2012,55400,New Zealand,968,10697835,5.405347,16
20,Connective tissue,11,1,2008,2012,55400,New Zealand,479,10697835,3.186121,17
33,Thyroid,11,1,2008,2012,55400,New Zealand,336,10697835,2.412834,18
35,Hodgkin lymphoma,11,1,2008,2012,55400,New Zealand,285,10697835,2.31211,19
15,Larynx,11,1,2008,2012,55400,New Zealand,369,10697835,2.20012,20
8,Small intestine,11,1,2008,2012,55400,New Zealand,240,10697835,1.448948,21
12,Gallbladder etc.,11,1,2008,2012,55400,New Zealand,261,10697835,1.448658,22
17,Bone,11,1,2008,2012,55400,New Zealand,125,10697835,1.116989,23
31,Eye,11,1,2008,2012,55400,New Zealand,161,10697835,1.10554,24
21,Breast,11,1,2008,2012,55400,New Zealand,123,10697835,0.7138666,25
14,Nose sinuses etc.,11,1,2008,2012,55400,New Zealand,85,10697835,0.5361479,26
34,Other endocrine,11,1,2008,2012,55400,New Zealand,44,10697835,0.4003981,27
26,Penis,11,1,2008,2012,55400,New Zealand,64,10697835,0.3706096,28
24,Ovary etc.,11,1,2008,2012,55400,New Zealand,0,10697835,0,29
22,Cervix uteri,11,1,2008,2012,55400,New Zealand,0,10697835,0,30
23,Corpus uteri,11,1,2008,2012,55400,New Zealand,0,10697835,0,31
25,Other female genital organs,11,1,2008,2012,55400,New Zealand,0,10697835,0,32
27,Prostate,11,1,2008,2012,57800,Norway,22999,12229205,108.3528,1
52,Colorectum,11,1,2008,2012,57800,Norway,9864,12229205,44.66221,2
16,Lung (incl. trachea and bronchus),11,1,2008,2012,57800,Norway,7771,12229205,35.34825,3
18,Melanoma of skin,11,1,2008,2012,57800,Norway,3930,12229205,20.02508,4
30,Bladder,11,1,2008,2012,57800,Norway,4496,12229205,19.64287,5
29,Kidney,11,1,2008,2012,57800,Norway,2704,12229205,13.58042,6
36,Non-Hodgkin lymphoma,11,1,2008,2012,57800,Norway,2447,12229205,12.53801,7
28,Testis,11,1,2008,2012,57800,Norway,1506,12229205,11.50208,8
38,Leukaemia,11,1,2008,2012,57800,Norway,1781,12229205,9.845337,9
51,"Lip, oral cavity and pharynx",11,1,2008,2012,57800,Norway,1591,12229205,8.105234,10
13,Pancreas,11,1,2008,2012,57800,Norway,1731,12229205,7.797991,11
32,"Brain, central nervous system",11,1,2008,2012,57800,Norway,1155,12229205,6.880341,12
7,Stomach,11,1,2008,2012,57800,Norway,1462,12229205,6.568863,13
37,Multiple myeloma,11,1,2008,2012,57800,Norway,1326,12229205,6.004528,14
6,Oesophagus,11,1,2008,2012,57800,Norway,851,12229205,4.043592,15
35,Hodgkin lymphoma,11,1,2008,2012,57800,Norway,395,12229205,2.897576,16
11,Liver,11,1,2008,2012,57800,Norway,581,12229205,2.804834,17
20,Connective tissue,11,1,2008,2012,57800,Norway,473,12229205,2.708426,18
15,Larynx,11,1,2008,2012,57800,Norway,507,12229205,2.410078,19
33,Thyroid,11,1,2008,2012,57800,Norway,375,12229205,2.157215,20
8,Small intestine,11,1,2008,2012,57800,Norway,401,12229205,2.013633,21
12,Gallbladder etc.,11,1,2008,2012,57800,Norway,360,12229205,1.603392,22
17,Bone,11,1,2008,2012,57800,Norway,159,12229205,1.152697,23
26,Penis,11,1,2008,2012,57800,Norway,203,12229205,0.9591518,24
31,Eye,11,1,2008,2012,57800,Norway,158,12229205,0.8705805,25
14,Nose sinuses etc.,11,1,2008,2012,57800,Norway,119,12229205,0.6089445,26
21,Breast,11,1,2008,2012,57800,Norway,105,12229205,0.5144426,27
34,Other endocrine,11,1,2008,2012,57800,Norway,52,12229205,0.4310575,28
23,Corpus uteri,11,1,2008,2012,57800,Norway,0,12229205,0,29
25,Other female genital organs,11,1,2008,2012,57800,Norway,0,12229205,0,30
24,Ovary etc.,11,1,2008,2012,57800,Norway,0,12229205,0,31
22,Cervix uteri,11,1,2008,2012,57800,Norway,0,12229205,0,32
27,Prostate,11,1,2008,2012,70500,Slovenia,7012,5056296,77.94488,1
52,Colorectum,11,1,2008,2012,70500,Slovenia,4731,5056296,52.72838,2
16,Lung (incl. trachea and bronchus),11,1,2008,2012,70500,Slovenia,4313,5056296,48.22059,3
30,Bladder,11,1,2008,2012,70500,Slovenia,1666,5056296,17.91638,4
51,"Lip, oral cavity and pharynx",11,1,2008,2012,70500,Slovenia,1338,5056296,16.27475,5
7,Stomach,11,1,2008,2012,70500,Slovenia,1466,5056296,15.93857,6
18,Melanoma of skin,11,1,2008,2012,70500,Slovenia,1205,5056296,15.02254,7
29,Kidney,11,1,2008,2012,70500,Slovenia,1185,5056296,13.8329,8
13,Pancreas,11,1,2008,2012,70500,Slovenia,843,5056296,9.257893,9
28,Testis,11,1,2008,2012,70500,Slovenia,518,5056296,8.895129,10
36,Non-Hodgkin lymphoma,11,1,2008,2012,70500,Slovenia,715,5056296,8.58983,11
38,Leukaemia,11,1,2008,2012,70500,Slovenia,644,5056296,8.531483,12
11,Liver,11,1,2008,2012,70500,Slovenia,613,5056296,6.903993,13
32,"Brain, central nervous system",11,1,2008,2012,70500,Slovenia,389,5056296,5.766335,14
15,Larynx,11,1,2008,2012,70500,Slovenia,458,5056296,5.367471,15
37,Multiple myeloma,11,1,2008,2012,70500,Slovenia,378,5056296,4.253133,16
6,Oesophagus,11,1,2008,2012,70500,Slovenia,337,5056296,3.874792,17
12,Gallbladder etc.,11,1,2008,2012,70500,Slovenia,342,5056296,3.525847,18
33,Thyroid,11,1,2008,2012,70500,Slovenia,192,5056296,2.559727,19
35,Hodgkin lymphoma,11,1,2008,2012,70500,Slovenia,116,5056296,2.081863,20
20,Connective tissue,11,1,2008,2012,70500,Slovenia,125,5056296,1.585816,21
8,Small intestine,11,1,2008,2012,70500,Slovenia,93,5056296,1.125191,22
31,Eye,11,1,2008,2012,70500,Slovenia,54,5056296,0.8978513,23
17,Bone,11,1,2008,2012,70500,Slovenia,44,5056296,0.8244854,24
26,Penis,11,1,2008,2012,70500,Slovenia,61,5056296,0.6944441,25
21,Breast,11,1,2008,2012,70500,Slovenia,61,5056296,0.6830777,26
14,Nose sinuses etc.,11,1,2008,2012,70500,Slovenia,54,5056296,0.6371344,27
34,Other endocrine,11,1,2008,2012,70500,Slovenia,20,5056296,0.3253955,28
25,Other female genital organs,11,1,2008,2012,70500,Slovenia,0,5056296,0,29
23,Corpus uteri,11,1,2008,2012,70500,Slovenia,0,5056296,0,30
22,Cervix uteri,11,1,2008,2012,70500,Slovenia,0,5056296,0,31
24,Ovary etc.,11,1,2008,2012,70500,Slovenia,0,5056296,0,32
27,Prostate,11,1,2008,2012,82609,"UK, England, West Midlands Region",19793,13723218,72.76643,1
52,Colorectum,11,1,2008,2012,82609,"UK, England, West Midlands Region",10402,13723218,38.85059,2
16,Lung (incl. trachea and bronchus),11,1,2008,2012,82609,"UK, England, West Midlands Region",10322,13723218,36.74899,3
36,Non-Hodgkin lymphoma,11,1,2008,2012,82609,"UK, England, West Midlands Region",2881,13723218,12.11496,4
30,Bladder,11,1,2008,2012,82609,"UK, England, West Midlands Region",3196,13723218,10.8234,5
18,Melanoma of skin,11,1,2008,2012,82609,"UK, England, West Midlands Region",2396,13723218,10.6782,6
6,Oesophagus,11,1,2008,2012,82609,"UK, England, West Midlands Region",2755,13723218,10.56332,7
29,Kidney,11,1,2008,2012,82609,"UK, England, West Midlands Region",2472,13723218,9.951618,8
38,Leukaemia,11,1,2008,2012,82609,"UK, England, West Midlands Region",2207,13723218,9.745385,9
51,"Lip, oral cavity and pharynx",11,1,2008,2012,82609,"UK, England, West Midlands Region",2006,13723218,9.271269,10
7,Stomach,11,1,2008,2012,82609,"UK, England, West Midlands Region",2364,13723218,8.343735,11
13,Pancreas,11,1,2008,2012,82609,"UK, England, West Midlands Region",1914,13723218,7.138502,12
28,Testis,11,1,2008,2012,82609,"UK, England, West Midlands Region",965,13723218,6.748931,13
32,"Brain, central nervous system",11,1,2008,2012,82609,"UK, England, West Midlands Region",1181,13723218,6.0041,14
37,Multiple myeloma,11,1,2008,2012,82609,"UK, England, West Midlands Region",1270,13723218,4.658884,15
11,Liver,11,1,2008,2012,82609,"UK, England, West Midlands Region",1134,13723218,4.332156,16
15,Larynx,11,1,2008,2012,82609,"UK, England, West Midlands Region",822,13723218,3.389982,17
35,Hodgkin lymphoma,11,1,2008,2012,82609,"UK, England, West Midlands Region",443,13723218,2.865668,18
20,Connective tissue,11,1,2008,2012,82609,"UK, England, West Midlands Region",387,13723218,1.954892,19
33,Thyroid,11,1,2008,2012,82609,"UK, England, West Midlands Region",303,13723218,1.577104,20
8,Small intestine,11,1,2008,2012,82609,"UK, England, West Midlands Region",305,13723218,1.252797,21
12,Gallbladder etc.,11,1,2008,2012,82609,"UK, England, West Midlands Region",317,13723218,1.178634,22
17,Bone,11,1,2008,2012,82609,"UK, England, West Midlands Region",175,13723218,1.134496,23
