country_label,country_code,area_code,area_label,cause,cause_num,hdi,year,risk,rank
"Philippines",608,"11","South-Eastern Asia","Cardiovascular diseases",2,1,2011,17.11402,5
"Philippines",608,"11","South-Eastern Asia","Cardiovascular diseases",2,1,2012,17.3037,5
"Philippines",608,"11","South-Eastern Asia","Cardiovascular diseases",2,1,2013,17.23211,5
"Philippines",608,"11","South-Eastern Asia","Cardiovascular diseases",2,1,2014,17.41033,5
"Philippines",608,"11","South-Eastern Asia","Cardiovascular diseases",2,1,2015,17.49176,5
"Philippines",608,"11","South-Eastern Asia","Major NCDs",0,1,2000,26.81647,5
"Philippines",608,"11","South-Eastern Asia","Major NCDs",0,1,2001,27.47807,5
"Philippines",608,"11","South-Eastern Asia","Major NCDs",0,1,2002,28.01996,5
"Philippines",608,"11","South-Eastern Asia","Major NCDs",0,1,2003,27.35982,5
"Philippines",608,"11","South-Eastern Asia","Major NCDs",0,1,2004,27.74404,5
"Philippines",608,"11","South-Eastern Asia","Major NCDs",0,1,2005,28.41049,5
"Philippines",608,"11","South-Eastern Asia","Major NCDs",0,1,2006,28.19869,5
"Philippines",608,"11","South-Eastern Asia","Major NCDs",0,1,2007,27.85828,5
"Philippines",608,"11","South-Eastern Asia","Major NCDs",0,1,2008,27.80039,5
"Philippines",608,"11","South-Eastern Asia","Major NCDs",0,1,2009,28.04173,5
"Philippines",608,"11","South-Eastern Asia","Major NCDs",0,1,2010,27.60251,5
"Philippines",608,"11","South-Eastern Asia","Major NCDs",0,1,2011,27.30909,5
"Philippines",608,"11","South-Eastern Asia","Major NCDs",0,1,2012,27.32367,5
"Philippines",608,"11","South-Eastern Asia","Major NCDs",0,1,2013,26.98582,5
"Philippines",608,"11","South-Eastern Asia","Major NCDs",0,1,2014,27.01596,5
"Philippines",608,"11","South-Eastern Asia","Major NCDs",0,1,2015,26.90825,5
"Philippines",608,"11","South-Eastern Asia","Malignant neoplasms",1,1,2000,7.619589,5
"Philippines",608,"11","South-Eastern Asia","Malignant neoplasms",1,1,2001,7.599216,5
"Philippines",608,"11","South-Eastern Asia","Malignant neoplasms",1,1,2002,7.69019,5
"Philippines",608,"11","South-Eastern Asia","Malignant neoplasms",1,1,2003,7.36503,5
"Philippines",608,"11","South-Eastern Asia","Malignant neoplasms",1,1,2004,7.35121,5
"Philippines",608,"11","South-Eastern Asia","Malignant neoplasms",1,1,2005,7.45247,5
"Philippines",608,"11","South-Eastern Asia","Malignant neoplasms",1,1,2006,7.183031,5
"Philippines",608,"11","South-Eastern Asia","Malignant neoplasms",1,1,2007,6.968487,5
"Philippines",608,"11","South-Eastern Asia","Malignant neoplasms",1,1,2008,6.986488,5
"Philippines",608,"11","South-Eastern Asia","Malignant neoplasms",1,1,2009,6.898889,5
"Philippines",608,"11","South-Eastern Asia","Malignant neoplasms",1,1,2010,6.807401,5
"Philippines",608,"11","South-Eastern Asia","Malignant neoplasms",1,1,2011,6.701033,5
"Philippines",608,"11","South-Eastern Asia","Malignant neoplasms",1,1,2012,6.637855,5
"Philippines",608,"11","South-Eastern Asia","Malignant neoplasms",1,1,2013,6.502249,5
"Philippines",608,"11","South-Eastern Asia","Malignant neoplasms",1,1,2014,6.46973,5
"Philippines",608,"11","South-Eastern Asia","Malignant neoplasms",1,1,2015,6.396047,5
"Slovakia",703,"14","Eastern Europe","Cardiovascular diseases",2,2,2000,14.1107,20
"Slovakia",703,"14","Eastern Europe","Cardiovascular diseases",2,2,2001,13.70223,20
"Slovakia",703,"14","Eastern Europe","Cardiovascular diseases",2,2,2002,13.15876,20
"Slovakia",703,"14","Eastern Europe","Cardiovascular diseases",2,2,2003,12.87053,20
"Slovakia",703,"14","Eastern Europe","Cardiovascular diseases",2,2,2004,12.43487,20
"Slovakia",703,"14","Eastern Europe","Cardiovascular diseases",2,2,2005,12.43348,20
"Slovakia",703,"14","Eastern Europe","Cardiovascular diseases",2,2,2006,12.20702,20
"Slovakia",703,"14","Eastern Europe","Cardiovascular diseases",2,2,2007,12.09394,20
"Slovakia",703,"14","Eastern Europe","Cardiovascular diseases",2,2,2008,11.38135,20
"Slovakia",703,"14","Eastern Europe","Cardiovascular diseases",2,2,2009,11.0393,20
"Slovakia",703,"14","Eastern Europe","Cardiovascular diseases",2,2,2010,10.47035,20
"Slovakia",703,"14","Eastern Europe","Cardiovascular diseases",2,2,2011,9.737099,20
"Slovakia",703,"14","Eastern Europe","Cardiovascular diseases",2,2,2012,8.665805,20
"Slovakia",703,"14","Eastern Europe","Cardiovascular diseases",2,2,2013,8.682014,20
"Slovakia",703,"14","Eastern Europe","Cardiovascular diseases",2,2,2014,8.177328,20
"Slovakia",703,"14","Eastern Europe","Cardiovascular diseases",2,2,2015,7.610584,20
"Slovakia",703,"14","Eastern Europe","Major NCDs",0,2,2000,25.26841,20
"Slovakia",703,"14","Eastern Europe","Major NCDs",0,2,2001,24.77353,20
"Slovakia",703,"14","Eastern Europe","Major NCDs",0,2,2002,23.85666,20
"Slovakia",703,"14","Eastern Europe","Major NCDs",0,2,2003,23.63204,20
"Slovakia",703,"14","Eastern Europe","Major NCDs",0,2,2004,22.95526,20
"Slovakia",703,"14","Eastern Europe","Major NCDs",0,2,2005,22.93631,20
"Slovakia",703,"14","Eastern Europe","Major NCDs",0,2,2006,22.29091,20
"Slovakia",703,"14","Eastern Europe","Major NCDs",0,2,2007,22.35819,20
"Slovakia",703,"14","Eastern Europe","Major NCDs",0,2,2008,21.45178,20
"Slovakia",703,"14","Eastern Europe","Major NCDs",0,2,2009,21.06617,20
"Slovakia",703,"14","Eastern Europe","Major NCDs",0,2,2010,20.35208,20
"Slovakia",703,"14","Eastern Europe","Major NCDs",0,2,2011,19.89546,20
"Slovakia",703,"14","Eastern Europe","Major NCDs",0,2,2012,18.71751,20
"Slovakia",703,"14","Eastern Europe","Major NCDs",0,2,2013,18.7731,20
"Slovakia",703,"14","Eastern Europe","Major NCDs",0,2,2014,18.19721,20
"Slovakia",703,"14","Eastern Europe","Major NCDs",0,2,2015,17.65836,20
"Slovakia",703,"14","Eastern Europe","Malignant neoplasms",1,2,2000,11.78645,20
"Slovakia",703,"14","Eastern Europe","Malignant neoplasms",1,2,2001,11.54949,20
"Slovakia",703,"14","Eastern Europe","Malignant neoplasms",1,2,2002,11.1205,20
"Slovakia",703,"14","Eastern Europe","Malignant neoplasms",1,2,2003,11.12527,20
"Slovakia",703,"14","Eastern Europe","Malignant neoplasms",1,2,2004,10.7625,20
"Slovakia",703,"14","Eastern Europe","Malignant neoplasms",1,2,2005,10.87898,20
"Slovakia",703,"14","Eastern Europe","Malignant neoplasms",1,2,2006,10.42627,20
"Slovakia",703,"14","Eastern Europe","Malignant neoplasms",1,2,2007,10.51273,20
"Slovakia",703,"14","Eastern Europe","Malignant neoplasms",1,2,2008,10.26523,20
"Slovakia",703,"14","Eastern Europe","Malignant neoplasms",1,2,2009,10.17381,20
"Slovakia",703,"14","Eastern Europe","Malignant neoplasms",1,2,2010,9.925372,20
"Slovakia",703,"14","Eastern Europe","Malignant neoplasms",1,2,2011,10.17097,20
"Slovakia",703,"14","Eastern Europe","Malignant neoplasms",1,2,2012,9.854684,20
"Slovakia",703,"14","Eastern Europe","Malignant neoplasms",1,2,2013,10.04922,20
"Slovakia",703,"14","Eastern Europe","Malignant neoplasms",1,2,2014,9.887971,20
"Slovakia",703,"14","Eastern Europe","Malignant neoplasms",1,2,2015,9.819087,20
"Ukraine",804,"14","Eastern Europe","Cardiovascular diseases",2,1,2000,22.9875,10
"Ukraine",804,"14","Eastern Europe","Cardiovascular diseases",2,1,2001,22.39756,10
"Ukraine",804,"14","Eastern Europe","Cardiovascular diseases",2,1,2002,23.07433,10
"Ukraine",804,"14","Eastern Europe","Cardiovascular diseases",2,1,2003,23.40705,10
"Ukraine",804,"14","Eastern Europe","Cardiovascular diseases",2,1,2004,24.25668,10
"Ukraine",804,"14","Eastern Europe","Cardiovascular diseases",2,1,2005,25.1825,10
"Ukraine",804,"14","Eastern Europe","Cardiovascular diseases",2,1,2006,24.04862,10
"Ukraine",804,"14","Eastern Europe","Cardiovascular diseases",2,1,2007,24.07536,10
"Ukraine",804,"14","Eastern Europe","Cardiovascular diseases",2,1,2008,23.60406,10
"Ukraine",804,"14","Eastern Europe","Cardiovascular diseases",2,1,2009,21.45769,10
"Ukraine",804,"14","Eastern Europe","Cardiovascular diseases",2,1,2010,20.36297,10
"Ukraine",804,"14","Eastern Europe","Cardiovascular diseases",2,1,2011,18.96364,10
"Ukraine",804,"14","Eastern Europe","Cardiovascular diseases",2,1,2012,18.73217,10
"Ukraine",804,"14","Eastern Europe","Cardiovascular diseases",2,1,2013,18.40954,10
"Ukraine",804,"14","Eastern Europe","Cardiovascular diseases",2,1,2014,18.24963,10
"Ukraine",804,"14","Eastern Europe","Cardiovascular diseases",2,1,2015,17.20168,10
"Ukraine",804,"14","Eastern Europe","Major NCDs",0,1,2000,34.23849,10
"Ukraine",804,"14","Eastern Europe","Major NCDs",0,1,2001,33.25596,10
"Ukraine",804,"14","Eastern Europe","Major NCDs",0,1,2002,33.65399,10
"Ukraine",804,"14","Eastern Europe","Major NCDs",0,1,2003,33.83787,10
"Ukraine",804,"14","Eastern Europe","Major NCDs",0,1,2004,34.67051,10
"Ukraine",804,"14","Eastern Europe","Major NCDs",0,1,2005,35.52271,10
"Ukraine",804,"14","Eastern Europe","Major NCDs",0,1,2006,33.99932,10
"Ukraine",804,"14","Eastern Europe","Major NCDs",0,1,2007,34.09078,10
"Ukraine",804,"14","Eastern Europe","Major NCDs",0,1,2008,33.53392,10
"Ukraine",804,"14","Eastern Europe","Major NCDs",0,1,2009,30.73778,10
"Ukraine",804,"14","Eastern Europe","Major NCDs",0,1,2010,29.2644,10
"Ukraine",804,"14","Eastern Europe","Major NCDs",0,1,2011,27.62769,10
"Ukraine",804,"14","Eastern Europe","Major NCDs",0,1,2012,27.48351,10
"Ukraine",804,"14","Eastern Europe","Major NCDs",0,1,2013,27.21383,10
"Ukraine",804,"14","Eastern Europe","Major NCDs",0,1,2014,26.75251,10
"Ukraine",804,"14","Eastern Europe","Major NCDs",0,1,2015,25.83647,10
"Ukraine",804,"14","Eastern Europe","Malignant neoplasms",1,1,2000,12.14948,10
"Ukraine",804,"14","Eastern Europe","Malignant neoplasms",1,1,2001,11.73403,10
"Ukraine",804,"14","Eastern Europe","Malignant neoplasms",1,1,2002,11.54867,10
"Ukraine",804,"14","Eastern Europe","Malignant neoplasms",1,1,2003,11.52605,10
"Ukraine",804,"14","Eastern Europe","Malignant neoplasms",1,1,2004,11.71153,10
"Ukraine",804,"14","Eastern Europe","Malignant neoplasms",1,1,2005,11.87477,10
"Ukraine",804,"14","Eastern Europe","Malignant neoplasms",1,1,2006,11.36991,10
"Ukraine",804,"14","Eastern Europe","Malignant neoplasms",1,1,2007,11.54234,10
"Ukraine",804,"14","Eastern Europe","Malignant neoplasms",1,1,2008,11.46072,10
"Ukraine",804,"14","Eastern Europe","Malignant neoplasms",1,1,2009,10.49104,10
"Ukraine",804,"14","Eastern Europe","Malignant neoplasms",1,1,2010,9.971507,10
"Ukraine",804,"14","Eastern Europe","Malignant neoplasms",1,1,2011,9.592971,10
"Ukraine",804,"14","Eastern Europe","Malignant neoplasms",1,1,2012,9.703388,10
"Ukraine",804,"14","Eastern Europe","Malignant neoplasms",1,1,2013,9.738859,10
"Ukraine",804,"14","Eastern Europe","Malignant neoplasms",1,1,2014,9.385728,10
"Ukraine",804,"14","Eastern Europe","Malignant neoplasms",1,1,2015,9.455044,10
"UK",826,"15","Northern Europe","Cardiovascular diseases",2,2,2000,7.161245,17
"UK",826,"15","Northern Europe","Cardiovascular diseases",2,2,2001,6.82945,17
"UK",826,"15","Northern Europe","Cardiovascular diseases",2,2,2002,6.553611,17
"UK",826,"15","Northern Europe","Cardiovascular diseases",2,2,2003,6.25707,17
"UK",826,"15","Northern Europe","Cardiovascular diseases",2,2,2004,5.785936,17
"UK",826,"15","Northern Europe","Cardiovascular diseases",2,2,2005,5.431853,17
"UK",826,"15","Northern Europe","Cardiovascular diseases",2,2,2006,5.085693,17
"UK",826,"15","Northern Europe","Cardiovascular diseases",2,2,2007,4.838676,17
"UK",826,"15","Northern Europe","Cardiovascular diseases",2,2,2008,4.595012,17
"UK",826,"15","Northern Europe","Cardiovascular diseases",2,2,2009,4.279338,17
"UK",826,"15","Northern Europe","Cardiovascular diseases",2,2,2010,4.17689,17
"UK",826,"15","Northern Europe","Cardiovascular diseases",2,2,2011,3.767247,17
"UK",826,"15","Northern Europe","Cardiovascular diseases",2,2,2012,3.677448,17
"UK",826,"15","Northern Europe","Cardiovascular diseases",2,2,2013,3.626777,17
"UK",826,"15","Northern Europe","Cardiovascular diseases",2,2,2014,3.559971,17
"UK",826,"15","Northern Europe","Cardiovascular diseases",2,2,2015,3.608409,17
"UK",826,"15","Northern Europe","Major NCDs",0,2,2000,16.4198,17
"UK",826,"15","Northern Europe","Major NCDs",0,2,2001,15.99629,17
"UK",826,"15","Northern Europe","Major NCDs",0,2,2002,15.71005,17
"UK",826,"15","Northern Europe","Major NCDs",0,2,2003,15.33482,17
"UK",826,"15","Northern Europe","Major NCDs",0,2,2004,14.67081,17
"UK",826,"15","Northern Europe","Major NCDs",0,2,2005,14.19522,17
"UK",826,"15","Northern Europe","Major NCDs",0,2,2006,13.7223,17
"UK",826,"15","Northern Europe","Major NCDs",0,2,2007,13.40759,17
"UK",826,"15","Northern Europe","Major NCDs",0,2,2008,13.03394,17
"UK",826,"15","Northern Europe","Major NCDs",0,2,2009,12.4607,17
"UK",826,"15","Northern Europe","Major NCDs",0,2,2010,12.18262,17
"UK",826,"15","Northern Europe","Major NCDs",0,2,2011,11.75503,17
"UK",826,"15","Northern Europe","Major NCDs",0,2,2012,11.6181,17
"UK",826,"15","Northern Europe","Major NCDs",0,2,2013,11.45756,17
"UK",826,"15","Northern Europe","Major NCDs",0,2,2014,11.19467,17
"UK",826,"15","Northern Europe","Major NCDs",0,2,2015,11.24729,17
"UK",826,"15","Northern Europe","Malignant neoplasms",1,2,2000,8.564122,17
"UK",826,"15","Northern Europe","Malignant neoplasms",1,2,2001,8.476353,17
"UK",826,"15","Northern Europe","Malignant neoplasms",1,2,2002,8.438424,17
"UK",826,"15","Northern Europe","Malignant neoplasms",1,2,2003,8.231666,17
"UK",826,"15","Northern Europe","Malignant neoplasms",1,2,2004,8.103854,17
"UK",826,"15","Northern Europe","Malignant neoplasms",1,2,2005,7.951038,17
"UK",826,"15","Northern Europe","Malignant neoplasms",1,2,2006,7.850809,17
"UK",826,"15","Northern Europe","Malignant neoplasms",1,2,2007,7.752152,17
"UK",826,"15","Northern Europe","Malignant neoplasms",1,2,2008,7.585838,17
"UK",826,"15","Northern Europe","Malignant neoplasms",1,2,2009,7.383912,17
"UK",826,"15","Northern Europe","Malignant neoplasms",1,2,2010,7.198496,17
"UK",826,"15","Northern Europe","Malignant neoplasms",1,2,2011,7.15088,17
"UK",826,"15","Northern Europe","Malignant neoplasms",1,2,2012,7.0759,17
"UK",826,"15","Northern Europe","Malignant neoplasms",1,2,2013,6.940082,17
"UK",826,"15","Northern Europe","Malignant neoplasms",1,2,2014,6.804915,17
"UK",826,"15","Northern Europe","Malignant neoplasms",1,2,2015,6.751808,17
"USA",840,"9","Northern America","Cardiovascular diseases",2,2,2000,7.802298,18
"USA",840,"9","Northern America","Cardiovascular diseases",2,2,2001,7.485142,18
"USA",840,"9","Northern America","Cardiovascular diseases",2,2,2002,7.344821,18
"USA",840,"9","Northern America","Cardiovascular diseases",2,2,2003,7.120943,18
"USA",840,"9","Northern America","Cardiovascular diseases",2,2,2004,6.735994,18
"USA",840,"9","Northern America","Cardiovascular diseases",2,2,2005,6.558548,18
"USA",840,"9","Northern America","Cardiovascular diseases",2,2,2006,6.323166,18
"USA",840,"9","Northern America","Cardiovascular diseases",2,2,2007,6.094986,18
"USA",840,"9","Northern America","Cardiovascular diseases",2,2,2008,6.003834,18
"USA",840,"9","Northern America","Cardiovascular diseases",2,2,2009,5.815379,18
"USA",840,"9","Northern America","Cardiovascular diseases",2,2,2010,5.649739,18
"USA",840,"9","Northern America","Cardiovascular diseases",2,2,2011,5.564279,18
"USA",840,"9","Northern America","Cardiovascular diseases",2,2,2012,5.536067,18
"USA",840,"9","Northern America","Cardiovascular diseases",2,2,2013,5.529674,18
"USA",840,"9","Northern America","Cardiovascular diseases",2,2,2014,5.535337,18
"USA",840,"9","Northern America","Cardiovascular diseases",2,2,2015,5.730855,18
"USA",840,"9","Northern America","Major NCDs",0,2,2000,17.99412,18
"USA",840,"9","Northern America","Major NCDs",0,2,2001,17.5535,18
"USA",840,"9","Northern America","Major NCDs",0,2,2002,17.26133,18
"USA",840,"9","Northern America","Major NCDs",0,2,2003,16.93922,18
"USA",840,"9","Northern America","Major NCDs",0,2,2004,16.31904,18
"USA",840,"9","Northern America","Major NCDs",0,2,2005,16.03758,18
"USA",840,"9","Northern America","Major NCDs",0,2,2006,15.61443,18
"USA",840,"9","Northern America","Major NCDs",0,2,2007,15.26862,18
"USA",840,"9","Northern America","Major NCDs",0,2,2008,15.14875,18
"USA",840,"9","Northern America","Major NCDs",0,2,2009,14.80632,18
"USA",840,"9","Northern America","Major NCDs",0,2,2010,14.47322,18
"USA",840,"9","Northern America","Major NCDs",0,2,2011,14.30648,18
"USA",840,"9","Northern America","Major NCDs",0,2,2012,14.20086,18
"USA",840,"9","Northern America","Major NCDs",0,2,2013,14.06559,18
"USA",840,"9","Northern America","Major NCDs",0,2,2014,13.99816,18
"USA",840,"9","Northern America","Major NCDs",0,2,2015,14.33945,18
"USA",840,"9","Northern America","Malignant neoplasms",1,2,2000,8.671896,18
"USA",840,"9","Northern America","Malignant neoplasms",1,2,2001,8.493247,18
"USA",840,"9","Northern America","Malignant neoplasms",1,2,2002,8.361892,18
"USA",840,"9","Northern America","Malignant neoplasms",1,2,2003,8.200728,18
"USA",840,"9","Northern America","Malignant neoplasms",1,2,2004,8.000531,18
"USA",840,"9","Northern America","Malignant neoplasms",1,2,2005,7.832739,18
"USA",840,"9","Northern America","Malignant neoplasms",1,2,2006,7.697525,18
"USA",840,"9","Northern America","Malignant neoplasms",1,2,2007,7.582311,18
"USA",840,"9","Northern America","Malignant neoplasms",1,2,2008,7.482503,18
"USA",840,"9","Northern America","Malignant neoplasms",1,2,2009,7.352567,18
"USA",840,"9","Northern America","Malignant neoplasms",1,2,2010,7.218546,18
"USA",840,"9","Northern America","Malignant neoplasms",1,2,2011,7.072574,18
"USA",840,"9","Northern America","Malignant neoplasms",1,2,2012,7.006022,18
"USA",840,"9","Northern America","Malignant neoplasms",1,2,2013,6.839124,18
"USA",840,"9","Northern America","Malignant neoplasms",1,2,2014,6.75964,18
"USA",840,"9","Northern America","Malignant neoplasms",1,2,2015,6.823491,18
"Uzbekistan",860,"12","Southern Asia","Cardiovascular diseases",2,1,2000,22.44068,2
"Uzbekistan",860,"12","Southern Asia","Cardiovascular diseases",2,1,2001,22.13879,2
"Uzbekistan",860,"12","Southern Asia","Cardiovascular diseases",2,1,2002,23.01681,2
"Uzbekistan",860,"12","Southern Asia","Cardiovascular diseases",2,1,2003,22.65115,2
"Uzbekistan",860,"12","Southern Asia","Cardiovascular diseases",2,1,2004,21.99096,2
"Uzbekistan",860,"12","Southern Asia","Cardiovascular diseases",2,1,2005,23.42813,2
"Uzbekistan",860,"12","Southern Asia","Cardiovascular diseases",2,1,2006,22.93172,2
"Uzbekistan",860,"12","Southern Asia","Cardiovascular diseases",2,1,2007,22.17934,2
"Uzbekistan",860,"12","Southern Asia","Cardiovascular diseases",2,1,2008,21.38744,2
"Uzbekistan",860,"12","Southern Asia","Cardiovascular diseases",2,1,2009,20.75174,2
"Uzbekistan",860,"12","Southern Asia","Cardiovascular diseases",2,1,2010,20.64849,2
"Uzbekistan",860,"12","Southern Asia","Cardiovascular diseases",2,1,2011,20.3216,2
"Uzbekistan",860,"12","Southern Asia","Cardiovascular diseases",2,1,2012,19.93237,2
"Uzbekistan",860,"12","Southern Asia","Cardiovascular diseases",2,1,2013,19.52546,2
"Uzbekistan",860,"12","Southern Asia","Cardiovascular diseases",2,1,2014,19.66188,2
"Uzbekistan",860,"12","Southern Asia","Cardiovascular diseases",2,1,2015,18.71023,2
"Uzbekistan",860,"12","Southern Asia","Major NCDs",0,1,2000,29.25221,2
"Uzbekistan",860,"12","Southern Asia","Major NCDs",0,1,2001,28.492,2
"Uzbekistan",860,"12","Southern Asia","Major NCDs",0,1,2002,29.24857,2
"Uzbekistan",860,"12","Southern Asia","Major NCDs",0,1,2003,29.00475,2
"Uzbekistan",860,"12","Southern Asia","Major NCDs",0,1,2004,28.27132,2
"Uzbekistan",860,"12","Southern Asia","Major NCDs",0,1,2005,29.84288,2
"Uzbekistan",860,"12","Southern Asia","Major NCDs",0,1,2006,29.28115,2
"Uzbekistan",860,"12","Southern Asia","Major NCDs",0,1,2007,28.37437,2
"Uzbekistan",860,"12","Southern Asia","Major NCDs",0,1,2008,27.44538,2
"Uzbekistan",860,"12","Southern Asia","Major NCDs",0,1,2009,26.66678,2
"Uzbekistan",860,"12","Southern Asia","Major NCDs",0,1,2010,26.46104,2
"Uzbekistan",860,"12","Southern Asia","Major NCDs",0,1,2011,26.20163,2
"Uzbekistan",860,"12","Southern Asia","Major NCDs",0,1,2012,25.92449,2
"Uzbekistan",860,"12","Southern Asia","Major NCDs",0,1,2013,25.62945,2
"Uzbekistan",860,"12","Southern Asia","Major NCDs",0,1,2014,25.87825,2
"Uzbekistan",860,"12","Southern Asia","Major NCDs",0,1,2015,24.82944,2
"Uzbekistan",860,"12","Southern Asia","Malignant neoplasms",1,1,2000,5.080994,2
"Uzbekistan",860,"12","Southern Asia","Malignant neoplasms",1,1,2001,4.890965,2
"Uzbekistan",860,"12","Southern Asia","Malignant neoplasms",1,1,2002,4.778787,2
"Uzbekistan",860,"12","Southern Asia","Malignant neoplasms",1,1,2003,4.840723,2
"Uzbekistan",860,"12","Southern Asia","Malignant neoplasms",1,1,2004,4.869783,2
"Uzbekistan",860,"12","Southern Asia","Malignant neoplasms",1,1,2005,5.004552,2
"Uzbekistan",860,"12","Southern Asia","Malignant neoplasms",1,1,2006,5.015055,2
"Uzbekistan",860,"12","Southern Asia","Malignant neoplasms",1,1,2007,4.845778,2
"Uzbekistan",860,"12","Southern Asia","Malignant neoplasms",1,1,2008,4.689306,2
"Uzbekistan",860,"12","Southern Asia","Malignant neoplasms",1,1,2009,4.550768,2
"Uzbekistan",860,"12","Southern Asia","Malignant neoplasms",1,1,2010,4.403333,2
"Uzbekistan",860,"12","Southern Asia","Malignant neoplasms",1,1,2011,4.59906,2
"Uzbekistan",860,"12","Southern Asia","Malignant neoplasms",1,1,2012,4.511159,2
"Uzbekistan",860,"12","Southern Asia","Malignant neoplasms",1,1,2013,4.560907,2
"Uzbekistan",860,"12","Southern Asia","Malignant neoplasms",1,1,2014,4.762842,2
"Uzbekistan",860,"12","Southern Asia","Malignant neoplasms",1,1,2015,4.557364,2
